acta,codigo,maduro,edmundo,otros,total_validos,total_nulo,total_invalido
670988_335438_0099Acta0058.jpg,130801006.10.1.0001,64,364,7,435,0,0
670988_343277_0127Acta0086.jpg,131101003.01.1.0001,238,298,16,552,0,0
670988_355263_0152Acta0111.jpg,131101032.04.1.0001,98,349,18,465,0,0
670988_380287_0226Acta0184.jpg,131101004.02.1.0001,219,293,22,534,0,0
670988_445661_0165Acta0124.jpg,131101031.05.1.0001,84,386,11,481,0,0
670988_478495_0172Acta0131.jpg,131101026.04.1.0001,91,365,10,466,0,0
670988_560613_0160Acta0119.jpg,131101014.03.1.0001,235,368,25,628,0,0
670988_563409_0248Acta0206.jpg,131101025.04.1.0001,91,386,10,487,0,0
670988_591015_0194Acta0153.jpg,131101010.02.1.0001,159,355,16,530,0,0
670988_624641_0233Acta0191.jpg,131101016.06.1.0001,77,432,10,519,0,0
670988_644074_0215Acta0173.jpg,131101008.02.1.0001,77,235,11,323,0,0
670988_755634_0175Acta0134.jpg,131101026.01.1.0001,101,414,7,522,0,0
670988_767530_0192Acta0151.jpg,131101010.04.1.0001,150,349,12,511,0,0
670988_891284_0145Acta0104.jpg,131101035.01.1.0001,149,448,10,607,0,0
670988_895698_0120Acta0079.jpg,131102012.01.1.0001,301,98,16,415,0,0
670988_916389_0091Acta0050.jpg,130801006.07.1.0001,70,445,7,522,0,0
670988_968749_0236Acta0194.jpg,131101017.01.1.0001,72,411,4,487,0,0
673056_051879_0543Acta0260.jpg,170902012.01.1.0001,194,224,5,423,0,0
673056_065262_0579Acta0296.jpg,170904013.04.1.0001,183,361,10,554,0,0
673056_069244_0398Acta0119.jpg,170901014.04.1.0001,158,375,12,545,0,0
673056_073384_0592Acta0309.jpg,170904006.01.1.0001,121,417,11,549,0,0
673056_099983_0607Acta0324.jpg,170904012.03.1.0001,215,318,20,553,0,0
673056_130450_0487Acta0204.jpg,170903037.01.1.0001,210,195,13,418,0,0
673056_203463_0606Acta0323.jpg,170904012.02.1.0001,227,318,17,562,1,1
673056_241586_0391Acta0112.jpg,170901015.03.1.0001,145,294,14,453,0,0
673056_395584_0726Acta0443.jpg,170906001.02.1.0001,173,366,20,559,0,0
673056_414711_0564Acta0281.jpg,170902009.04.1.0001,260,256,21,537,0,0
673056_442291_0400Acta0121.jpg,170901055.02.1.0001,217,291,26,534,0,0
673056_510277_0733Acta0450.jpg,170906004.01.1.0001,251,397,37,685,0,0
673056_534367_0712Acta0429.jpg,170907004.02.1.0001,231,275,17,523,0,0
673056_554025_0560Acta0277.jpg,170902007.03.1.0001,151,264,8,423,0,0
673056_577691_0532Acta0249.jpg,170903010.03.1.0001,225,323,9,557,0,0
673056_590277_0646Acta0363.jpg,170901004.02.1.0001,159,227,12,398,0,0
673056_606535_0512Acta0229.jpg,170903007.02.1.0001,250,362,19,631,0,0
673056_620435_0706Acta0423.jpg,170907009.01.1.0001,184,103,9,296,0,0
673056_624132_0588Acta0305.jpg,170904007.03.1.0001,70,371,7,448,0,0
673056_675428_0716Acta0433.jpg,170907002.03.1.0001,199,268,17,484,0,0
673056_690191_0478Acta0195.jpg,170901024.02.1.0001,172,231,17,420,0,0
673056_695460_0615Acta0332.jpg,170905012.01.1.0001,119,107,6,232,0,0
673056_719417_0530Acta0247.jpg,170903010.01.1.0001,229,336,16,581,0,0
673056_758517_0555Acta0272.jpg,170902008.01.1.0001,164,305,15,484,0,0
673056_774103_0541Acta0258.jpg,170902013.02.1.0001,197,189,10,396,0,0
673056_808672_0605Acta0322.jpg,170904012.01.1.0001,218,303,15,536,0,0
673056_831442_0584Acta0301.jpg,170904003.02.1.0001,75,294,5,374,0,0
673056_882471_0399Acta0120.jpg,170901055.01.1.0001,187,312,15,514,0,0
673056_911998_0380Acta0101.jpg,170901029.02.1.0001,155,239,18,412,0,0
673056_915612_0556Acta0273.jpg,170902008.02.1.0001,185,318,9,512,0,0
673808_027289_0336Acta0175.jpg,182201001.01.1.0001,55,472,10,537,0,0
673808_109687_0272Acta0125.jpg,180502004.01.1.0001,16,81,3,100,0,0
673808_174711_0233Acta0093.jpg,180501016.01.1.0001,82,412,7,501,0,0
673808_287235_0438Acta0259.jpg,182401001.01.1.0001,60,362,12,434,0,0
673808_298541_0294Acta0144.jpg,180501015.01.1.0001,113,556,9,678,0,0
673808_320921_0339Acta0176.jpg,182201008.01.1.0001,12,141,0,153,0,0
673808_341368_0315Acta0159.jpg,182701001.01.1.0001,71,479,11,561,0,0
673808_430470_0302Acta0149.jpg,180501004.02.1.0001,70,457,5,532,0,0
673808_490454_0301Acta0149.jpg,180501004.01.1.0001,56,503,7,566,0,0
673808_802638_0252Acta0109.jpg,180501005.01.1.0001,112,579,16,707,0,0
673808_897723_0432Acta0257.jpg,182401008.01.1.0001,70,381,7,458,0,0
673808_928150_0418Acta0247.jpg,181702001.01.1.0001,121,326,8,455,0,0
673808_965981_0265Acta0119.jpg,180501017.01.1.0001,82,453,2,537,0,0
676442_045744_0043Acta0043.jpg,211102005.02.1.0001,64,308,6,378,0,0
676442_063997_0263Acta0263.jpg,210102009.01.1.0001,173,186,7,366,0,0
676442_078283_0161Acta0161.jpg,211103004.01.1.0001,95,370,7,472,0,0
676442_114934_0125Acta0125.jpg,211102013.04.1.0001,92,432,9,533,0,0
676442_184281_0186Acta0186.jpg,212102001.01.1.0001,70,362,9,441,0,0
676442_189255_0332Acta0331.jpg,210101007.01.1.0001,156,205,5,366,0,0
676442_234407_0068Acta0068.jpg,211102020.02.1.0001,68,327,7,402,0,0
676442_285846_0324Acta0323.jpg,210105001.03.1.0001,146,391,4,541,0,0
676442_305877_0345Acta0344.jpg,211105009.03.1.0001,103,288,13,404,0,0
676442_381054_0174Acta0174.jpg,211105003.05.1.0001,111,383,10,504,0,0
676442_440106_0205Acta0205.jpg,211503007.01.1.0001,190,142,5,337,0,0
676442_447322_0099Acta0099.jpg,211102002.03.1.0001,59,322,9,390,0,0
676442_501626_0055Acta0055.jpg,211106008.03.1.0001,188,324,15,527,0,0
676442_508024_0153Acta0153.jpg,211103007.02.1.0001,91,311,8,410,0,0
676442_519575_0292Acta0291.jpg,210106008.01.1.0001,138,341,11,490,0,0
676442_521486_0296Acta0295.jpg,210106004.01.1.0001,183,278,5,466,0,0
676442_525160_0196Acta0196.jpg,212101003.01.1.0001,189,308,13,510,0,0
676442_557130_0071Acta0071.jpg,211102020.05.1.0001,73,342,6,421,0,0
676442_573964_0169Acta0169.jpg,211105002.03.1.0001,55,281,7,343,0,0
676442_581305_0329Acta0328.jpg,210101009.01.1.0001,248,278,2,528,0,0
676442_593123_0318Acta0317.jpg,210106001.02.1.0001,174,379,11,564,0,0
676442_597043_0254Acta0254.jpg,211502006.02.1.0001,88,347,14,449,0,0
676442_597364_0136Acta0136.jpg,211102014.01.1.0001,69,363,7,439,0,0
676442_611431_0240Acta0240.jpg,211502003.01.1.0001,113,320,9,442,0,0
676442_661138_0325Acta0324.jpg,210105001.02.1.0001,156,371,6,533,0,0
676442_686231_0341Acta0340.jpg,210104003.02.1.0001,143,170,2,315,0,0
676442_689070_0076Acta0076.jpg,211103002.01.1.0001,59,308,7,374,0,0
676442_712806_0204Acta0204.jpg,211502012.01.1.0001,118,201,8,327,0,0
676442_781427_0080Acta0080.jpg,211103015.02.1.0001,88,283,13,384,0,0
676442_792495_0059Acta0059.jpg,211106008.05.1.0001,215,332,10,557,0,0
676442_810752_0228Acta0228.jpg,211501005.02.1.0001,139,445,12,596,0,0
676442_816838_0106Acta0106.jpg,211105006.04.1.0001,55,256,5,316,0,0
676442_844270_0224Acta0224.jpg,211502004.01.1.0001,45,334,3,382,0,0
676442_867306_0215Acta0215.jpg,211502013.03.1.0001,84,296,6,386,0,0
676442_917300_0086Acta0086.jpg,211106002.01.1.0001,93,313,14,420,0,0
676442_931716_0315Acta0314.jpg,210103001.02.1.0001,76,504,7,587,0,0
676442_932909_0100Acta0100.jpg,211102002.04.1.0001,65,325,13,403,0,0
676839_053623_0214Acta0214.jpg,210509004.04.1.0001,120,290,9,419,0,0
676839_058142_0193Acta0193.jpg,210504009.04.1.0001,68,327,6,401,0,0
676839_060164_0117Acta0117.jpg,210502015.02.1.0001,109,425,7,541,0,0
676839_086231_0289Acta0289.jpg,210511002.02.1.0001,58,329,4,391,0,0
676839_097238_0386Acta0386.jpg,210508010.01.1.0001,39,311,5,355,0,0
676839_097513_0205Acta0205.jpg,210504020.01.1.0001,59,278,2,339,0,0
676839_123611_0463Acta0463.jpg,210501002.01.1.0001,76,407,5,488,0,0
676839_186788_0150Acta0150.jpg,210502023.01.1.0001,286,342,11,639,0,0
676839_198538_0210Acta0210.jpg,210504012.07.1.0001,41,298,4,343,0,0
676839_202638_0077Acta0077.jpg,210509016.01.1.0001,169,315,3,487,0,0
676839_204314_0207Acta0207.jpg,210504020.03.1.0001,40,288,2,330,0,0
676839_225576_0367Acta0367.jpg,210508003.02.1.0001,81,364,3,448,1,1
676839_227021_0373Acta0373.jpg,210508026.04.1.0001,80,282,4,366,0,0
676839_228894_0152Acta0152.jpg,210502016.01.1.0001,108,277,9,394,0,0
676839_252864_0261Acta0261.jpg,210505005.01.1.0001,81,323,4,408,0,0
676839_255077_0270Acta0270.jpg,210513009.03.1.0001,49,316,2,367,0,0
676839_286331_0123Acta0123.jpg,210502001.04.1.0001,169,249,5,423,0,0
676839_302820_0366Acta0366.jpg,210508003.01.1.0001,62,376,5,443,0,0
676839_325014_0648Acta0555.jpg,210506004.02.1.0001,34,285,3,322,0,0
676839_332263_0072Acta0072.jpg,210509033.02.1.0001,101,158,8,267,0,0
676839_341263_0181Acta0181.jpg,210504007.04.1.0001,59,369,2,430,0,0
676839_433854_0612Acta0541.jpg,210514006.02.1.0001,105,420,7,532,0,0
676839_436200_0377Acta0377.jpg,210508007.02.1.0001,64,293,2,359,0,0
676839_456529_0084Acta0084.jpg,210502004.02.1.0001,34,239,5,278,0,0
676839_457436_0582Acta0522.jpg,211805001.03.1.0001,78,323,13,414,0,0
676839_464850_0334Acta0334.jpg,210518002.02.1.0001,112,296,6,414,0,0
676839_505276_0553Acta0510.jpg,210513016.04.1.0001,74,317,6,397,0,0
676839_513847_0460Acta0460.jpg,210501002.04.1.0001,70,390,6,466,0,0
676839_521011_0348Acta0348.jpg,210508006.02.1.0001,43,314,4,361,0,0
676839_528065_0184Acta0184.jpg,210504006.03.1.0001,81,386,5,472,0,0
676839_540206_0370Acta0370.jpg,210508026.01.1.0001,55,276,2,333,0,0
676839_551586_0467Acta0467.jpg,211806018.02.1.0001,283,193,10,486,0,0
676839_566377_0089Acta0089.jpg,210502002.02.1.0001,55,312,8,375,0,0
676839_576516_0442Acta0442.jpg,210505003.01.1.0001,117,379,5,501,0,0
676839_577803_0528Acta0504.jpg,210513052.01.1.0001,135,336,4,475,0,0
676839_579695_0054Acta0054.jpg,210503004.01.1.0001,114,363,4,481,0,0
676839_604788_0534Acta0505.jpg,210513010.06.1.0001,95,335,4,434,0,0
676839_635650_0085Acta0085.jpg,210502004.01.1.0001,68,210,0,278,0,0
676839_637662_0372Acta0372.jpg,210508026.03.1.0001,82,303,11,396,0,0
676839_639735_0113Acta0113.jpg,210502019.04.1.0001,136,365,4,505,0,0
676839_653046_0487Acta0487.jpg,210509002.03.1.0001,118,252,5,375,0,0
676839_659992_0603Acta0538.jpg,210514002.01.1.0001,90,266,4,360,0,0
676839_695664_0561Acta0515.jpg,211805012.06.1.0001,98,344,12,454,0,0
676839_707533_0640Acta0553.jpg,210506001.02.1.0001,20,285,0,305,0,0
676839_743470_0108Acta0108.jpg,210502008.01.1.0001,20,308,1,329,0,0
676839_745430_0645Acta0553.jpg,210506001.07.1.0001,34,307,2,343,0,0
676839_746933_0206Acta0206.jpg,210504020.02.1.0001,46,282,3,331,0,0
676839_759222_0195Acta0195.jpg,210504004.02.1.0001,109,393,11,513,0,0
676839_765373_0543Acta0508.jpg,210513029.04.1.0001,96,264,7,367,1,1
676839_781106_0392Acta0392.jpg,211805010.03.1.0001,80,321,17,418,0,0
676839_787395_0447Acta0447.jpg,210501010.01.1.0001,95,350,6,451,0,0
676839_808129_0350Acta0350.jpg,210508006.01.1.0001,23,284,7,314,0,0
676839_808236_0427Acta0427.jpg,210505007.03.1.0001,81,417,3,501,0,0
676839_820580_0417Acta0417.jpg,210505012.03.1.0001,38,285,3,326,0,0
676839_823847_0378Acta0378.jpg,210508023.03.1.0001,49,264,6,319,0,0
676839_874947_0236Acta0236.jpg,210514007.02.1.0001,84,333,9,426,0,0
676839_875307_0163Acta0163.jpg,210504015.01.1.0001,67,206,2,275,0,0
676839_877896_0028Acta0028.jpg,210517002.04.1.0001,143,237,8,388,0,0
676839_964593_0151Acta0151.jpg,210502023.02.1.0001,327,334,20,681,0,0
676839_971442_0349Acta0349.jpg,210508006.04.1.0001,35,312,5,352,0,0
676839_993380_0036Acta0036.jpg,210503019.02.1.0001,74,383,7,464,0,0
677437_004484_0081Acta0081.jpg,190504002.03.1.0001,202,389,13,604,0,0
677437_041260_0306Acta0305.jpg,190303019.01.1.0001,61,27,2,90,0,0
677437_074275_0166Acta0166.jpg,191201003.03.1.0001,138,397,13,548,0,0
677437_101430_0152Acta0152.jpg,191202005.01.1.0001,114,59,2,175,0,0
677437_138824_0317Acta0316.jpg,190303002.01.1.0001,146,307,9,462,0,0
677437_160343_0290Acta0289.jpg,190302008.01.1.0001,66,87,2,155,0,0
677437_163774_0043Acta0043.jpg,190505002.01.1.0001,144,270,6,420,0,0
677437_167252_0257Acta0256.jpg,190801004.01.1.0001,52,38,1,91,0,0
677437_213769_0181Acta0181.jpg,191203005.01.1.0001,143,171,5,319,0,0
677437_220241_0176Acta0176.jpg,191701001.02.1.0001,184,403,7,594,0,0
677437_223331_0190Acta0190.jpg,191203001.04.1.0001,179,396,9,584,0,0
677437_437272_0270Acta0269.jpg,190301007.01.1.0001,25,63,1,89,0,0
677437_472951_0226Acta0225.jpg,191204003.01.1.0001,232,295,9,536,0,0
677437_496813_0110Acta0110.jpg,192003001.01.1.0001,217,358,9,584,0,0
677437_691233_0061Acta0061.jpg,190505001.01.1.0001,122,303,3,428,0,0
677437_704888_0036Acta0036.jpg,190501006.02.1.0001,150,382,5,537,0,0
677437_749393_0092Acta0092.jpg,190501001.02.1.0001,141,334,8,483,1,1
677437_761127_0083Acta0083.jpg,190504002.01.1.0001,236,372,20,628,0,0
677437_769733_0085Acta0085.jpg,190504001.02.1.0001,126,389,8,523,0,0
684534_049292_0056Acta0056.jpg,020501001.02.1.0001,182,267,4,453,0,0
684534_064039_0097Acta0097.jpg,021103001.02.1.0001,205,254,8,467,0,0
684534_206220_0144Acta0144.jpg,020403002.01.1.0001,192,296,9,497,0,0
684534_211019_0129Acta0129.jpg,021601001.01.1.0001,179,346,7,532,0,0
684534_232968_0102Acta0102.jpg,021601010.01.1.0001,192,380,9,581,0,0
684534_299371_0135Acta0135.jpg,020402002.02.1.0001,171,303,18,492,0,0
684534_433520_0072Acta0072.jpg,020401001.01.1.0001,124,281,9,414,0,0
684534_483293_0027Acta0027.jpg,021101001.03.1.0001,132,303,13,448,0,0
684534_486784_0074Acta0074.jpg,020401001.02.1.0001,117,272,10,399,0,0
684534_637903_0136Acta0136.jpg,020402002.03.1.0001,178,315,7,500,0,0
684534_648145_0059Acta0059.jpg,020502001.02.1.0001,286,276,1,563,0,0
684534_686742_0114Acta0114.jpg,021601005.02.1.0001,220,308,10,538,0,0
684534_763584_0137Acta0137.jpg,020402002.04.1.0001,195,303,12,510,0,0
684534_838688_0134Acta0134.jpg,020402002.01.1.0001,204,286,15,505,0,0
684534_914227_0077Acta0077.jpg,020401002.03.1.0001,182,388,9,579,0,0
684534_991669_0145Acta0145.jpg,020403002.02.1.0001,197,285,7,489,0,0
684967_007659_0090Acta0089.jpg,210803015.01.1.0001,77,377,7,461,0,0
684967_011434_0224Acta0223.jpg,211303009.02.1.0001,45,270,6,321,1,1
684967_099526_0280Acta0279.jpg,211302003.01.1.0001,65,203,0,268,0,0
684967_203861_0237Acta0236.jpg,211303007.05.1.0001,51,362,1,414,0,0
684967_209459_0169Acta0168.jpg,210802001.03.1.0001,88,309,3,400,0,0
684967_321967_0123Acta0122.jpg,210803014.03.1.0001,66,335,10,411,0,0
684967_481345_0147Acta0146.jpg,210803016.01.1.0001,95,367,5,467,2,2
684967_489506_0122Acta0121.jpg,210803014.04.1.0001,85,350,5,440,0,0
684967_516167_0177Acta0176.jpg,210801001.04.1.0001,70,309,4,383,0,0
684967_604199_0126Acta0125.jpg,210803011.03.1.0001,116,390,6,512,0,0
684967_626766_0091Acta0090.jpg,210803015.02.1.0001,75,374,8,457,0,0
684967_780329_0255Acta0254.jpg,211303001.05.1.0001,38,366,2,406,0,0
684967_801302_0286Acta0285.jpg,211302002.01.1.0001,155,135,0,290,0,0
691452_093286_0130Acta0055.jpg,122001004.01.1.0001,86,280,1,367,0,0
691452_271668_0259Acta0129.jpg,210906001.01.1.0001,181,316,6,503,0,0
691452_410073_0115Acta0044.jpg,122001003.01.1.0001,160,407,8,575,0,0
691452_461025_0186Acta0087.jpg,120701001.02.1.0001,190,358,10,558,0,0
691452_506912_0173Acta0077.jpg,121301002.04.1.0001,92,415,5,512,0,0
691452_584506_0179Acta0082.jpg,121301001.02.1.0001,103,479,5,587,0,0
691452_658103_0124Acta0051.jpg,121301008.02.1.0001,119,243,7,369,0,0
691452_911418_0139Acta0058.jpg,120601001.01.1.0001,134,395,10,539,0,0
691452_918512_0147Acta0063.jpg,120601011.01.1.0001,141,331,3,475,0,0
697380_085033_0240Acta0240.jpg,180901003.01.1.0001,55,408,6,469,0,0
697380_226589_0166Acta0166.jpg,181901002.01.1.0001,150,398,15,563,0,0
697380_494382_0146Acta0146.jpg,181901007.02.1.0001,60,396,7,463,0,0
697380_596726_0195Acta0195.jpg,181403001.03.1.0001,61,347,7,415,0,0
697380_773446_0135Acta0135.jpg,181901001.01.1.0001,59,439,4,502,0,0
703576_044878_0133Acta0131.jpg,040601001.01.1.0001,258,356,23,637,0,0
703576_060835_0103Acta0101.jpg,040601013.02.1.0001,150,378,13,541,0,0
703576_197340_0140Acta0138.jpg,040601009.05.1.0001,115,398,17,530,0,0
703576_276351_0131Acta0129.jpg,040601033.02.1.0001,229,325,15,569,0,0
703576_363749_0130Acta0128.jpg,040601033.01.1.0001,223,328,16,567,0,0
703576_365836_0128Acta0126.jpg,040601031.02.1.0001,134,320,12,466,0,0
703576_509648_0143Acta0141.jpg,040602001.01.1.0001,147,363,19,529,0,0
703576_637242_0137Acta0135.jpg,040601009.02.1.0001,89,374,10,473,0,0
703576_671408_0111Acta0109.jpg,040601018.01.1.0001,153,338,16,507,0,0
703576_773976_0068Acta0066.jpg,040601016.03.1.0001,64,410,9,483,0,0
703576_906786_0093Acta0091.jpg,040601014.02.1.0001,110,362,10,482,0,0
703576_915640_0124Acta0122.jpg,040601025.03.1.0001,236,376,13,625,0,0
703576_936059_0101Acta0099.jpg,040601010.03.1.0001,132,368,14,514,0,0
703576_965295_0082Acta0080.jpg,040601003.01.1.0001,135,366,13,514,0,0
706419_080987_0195Acta0195.jpg,040801004.02.1.0001,147,321,24,492,0,0
706419_097190_0186Acta0186.jpg,040802003.03.1.0001,210,358,33,601,0,0
706419_441316_0134Acta0134.jpg,040801001.02.1.0001,159,387,24,570,0,0
706419_452659_0211Acta0211.jpg,040801013.02.1.0001,165,412,13,590,0,0
706419_540825_0097Acta0097.jpg,040801003.04.1.0001,93,401,11,505,0,0
706419_561550_0114Acta0114.jpg,040801034.01.1.0001,113,200,10,323,1,1
706419_672679_0197Acta0197.jpg,040801004.04.1.0001,145,369,13,527,0,0
706419_681861_0116Acta0116.jpg,040801021.02.1.0001,133,253,12,398,0,0
706419_707399_0147Acta0147.jpg,040801009.01.1.0001,109,346,14,469,0,0
706419_776529_0112Acta0112.jpg,040801002.01.1.0001,123,351,14,488,0,0
706419_810350_0100Acta0100.jpg,040801020.01.1.0001,170,343,21,534,0,0
706419_928617_0104Acta0104.jpg,040801015.01.1.0001,162,332,31,525,0,0
709047_203462_0248Acta0115.jpg,122301002.01.1.0001,67,410,8,485,0,0
709047_929267_0238Acta0108.jpg,121103002.01.1.0001,90,284,8,382,0,0
709624_037479_0520Acta0351.jpg,181801001.03.1.0001,67,535,9,611,0,0
709624_174633_0537Acta0356.jpg,181201002.04.1.0001,49,401,13,463,0,0
709624_212014_0159Acta0072.jpg,180401018.01.1.0001,86,348,9,443,0,0
709624_298196_0257Acta0170.jpg,180401001.03.1.0001,46,421,6,473,0,0
709624_327190_0379Acta0264.jpg,181801003.02.1.0001,54,427,5,486,0,0
709624_329819_0434Acta0293.jpg,180401007.04.1.0001,87,466,11,564,0,0
709624_497641_0198Acta0111.jpg,181301002.03.1.0001,79,519,17,615,0,0
709624_591341_0529Acta0354.jpg,181201004.03.1.0001,59,526,6,591,0,0
709624_614192_0446Acta0298.jpg,180702001.01.1.0001,80,329,8,417,0,0
709624_648402_0543Acta0358.jpg,181201011.02.1.0001,75,520,6,601,0,0
709624_676104_0452Acta0300.jpg,180701001.01.1.0001,121,407,6,534,0,0
709624_707025_0557Acta0364.jpg,181201014.02.1.0001,82,272,8,362,0,0
709624_728660_0515Acta0349.jpg,181801003.01.1.0001,40,364,5,409,0,0
709624_772869_0321Acta0234.jpg,180401006.02.1.0001,29,260,4,293,0,0
709624_903686_0200Acta0113.jpg,181301007.02.1.0001,69,431,9,509,0,0
709624_960162_0508Acta0347.jpg,181801002.01.1.0001,39,226,6,271,0,0
720411_070066_0082Acta0082.jpg,190202017.01.1.0001,168,204,8,380,0,0
720411_153715_0144Acta0144.jpg,190207010.02.1.0001,167,289,6,462,0,0
720411_164005_0058Acta0058.jpg,190201025.01.1.0001,90,306,6,402,0,0
720411_229359_0060Acta0060.jpg,190201001.01.1.0001,83,379,6,468,0,0
720411_285731_0164Acta0164.jpg,190209001.01.1.0001,157,291,10,458,0,0
720411_306832_0158Acta0158.jpg,190202002.03.1.0001,128,419,8,555,0,0
720411_487583_0132Acta0132.jpg,190206001.01.1.0001,76,441,11,528,0,0
720411_844800_0182Acta0182.jpg,190201003.02.1.0001,143,272,8,423,0,0
720411_987614_0149Acta0149.jpg,190207008.01.1.0001,148,214,10,372,0,0
720660_022770_0021Acta0020.jpg,110207057.04.1.0001,126,357,8,491,0,0
720660_099931_0087Acta0086.jpg,110207001.04.1.0001,86,394,7,487,0,0
720660_105623_0132Acta0131.jpg,110207033.03.1.0001,107,340,26,473,0,0
720660_315308_0091Acta0090.jpg,110207005.02.1.0001,144,432,10,586,0,0
720660_332069_0049Acta0048.jpg,110207008.02.1.0001,83,411,12,506,0,0
720660_358294_0101Acta0100.jpg,110207032.04.1.0001,98,468,13,579,0,0
720660_363226_0090Acta0089.jpg,110207005.01.1.0001,131,426,12,569,0,0
720660_404733_0088Acta0087.jpg,110207071.01.1.0001,211,315,15,541,0,0
720660_414877_0137Acta0136.jpg,110207053.02.1.0001,202,397,21,620,0,0
720660_415810_0160Acta0159.jpg,110207062.02.1.0001,143,460,11,614,0,0
720660_439227_0166Acta0165.jpg,110207059.03.1.0001,116,450,11,577,0,0
720660_463120_0081Acta0080.jpg,110207149.01.1.0001,153,206,9,368,0,0
720660_467983_0084Acta0083.jpg,110207001.01.1.0001,97,363,3,463,0,0
720660_515386_0192Acta0191.jpg,110207076.01.1.0001,230,338,18,586,0,0
720660_519148_0205Acta0203.jpg,110207064.03.1.0001,159,366,17,542,0,0
720660_522294_0072Acta0071.jpg,110207019.02.1.0001,135,405,20,560,0,0
720660_524944_0047Acta0046.jpg,110207017.04.1.0001,106,419,12,537,0,0
720660_529837_0107Acta0106.jpg,110207039.03.1.0001,115,376,24,515,0,0
720660_550596_0224Acta0222.jpg,110207143.03.1.0001,130,350,17,497,0,0
720660_554348_0057Acta0056.jpg,110207031.03.1.0001,122,451,20,593,0,0
720660_621170_0220Acta0218.jpg,110207079.02.1.0001,139,337,14,490,0,0
720660_641885_0070Acta0069.jpg,110207142.02.1.0001,129,453,14,596,0,0
720660_656401_0056Acta0055.jpg,110207031.02.1.0001,151,409,16,576,0,0
720660_734407_0059Acta0058.jpg,110207058.02.1.0001,161,464,13,638,0,0
720660_775971_0025Acta0024.jpg,110207025.03.1.0001,101,458,16,575,0,0
720660_836854_0099Acta0098.jpg,110207032.02.1.0001,122,470,14,606,0,0
720660_901738_0014Acta0013.jpg,110207029.02.1.0001,122,372,17,511,0,0
720660_957714_0054Acta0053.jpg,110207072.03.1.0001,134,317,15,466,0,0
725392_369948_0081Acta0081.jpg,100402001.01.1.0001,220,347,17,584,0,0
725392_372849_0094Acta0094.jpg,100401003.04.1.0001,146,502,9,657,0,0
725392_380467_0078Acta0078.jpg,100401005.02.1.0001,234,317,21,572,0,0
725392_534362_0126Acta0126.jpg,100401002.02.1.0001,312,284,12,608,0,0
725392_602537_0092Acta0092.jpg,100401003.01.1.0001,132,440,17,589,0,0
725392_662483_0103Acta0103.jpg,100901001.02.1.0001,206,270,9,485,0,0
725392_789227_0073Acta0073.jpg,100405001.01.1.0001,163,304,12,479,0,0
727113_002387_0081Acta0081.jpg,211402008.01.1.0001,139,315,9,463,0,0
727113_062537_0217Acta0217.jpg,211406003.03.1.0001,73,317,5,395,0,0
727113_070394_0218Acta0218.jpg,211406003.02.1.0001,74,292,7,373,0,0
727113_146193_0151Acta0151.jpg,211408007.04.1.0001,132,276,7,415,0,0
727113_179269_0196Acta0196.jpg,211401006.03.1.0001,107,282,5,394,0,0
727113_236966_0166Acta0166.jpg,211401001.04.1.0001,100,316,2,418,0,0
